"","seqname","gene_id","start","end"
"12691","AS2_scf7180000695983","ASIC012344",1142823,1143647
"12692","AS2_scf7180000695983","ASIC012345",1145430,1145834
"12693","AS2_scf7180000695983","ASIC012346",1146129,1146533
"12694","AS2_scf7180000695983","ASIC012347",1150736,1151643
"12696","AS2_scf7180000695983","ASIC012348",1152518,1152571
"12698","AS2_scf7180000695983","ASIC012350",1153244,1153259
"12700","AS2_scf7180000695983","ASIC012351",1157565,1159265
"12701","AS2_scf7180000695983","ASIC012352",1159274,1160241
"12704","AS2_scf7180000695983","ASIC012353",1175848,1176336
"12714","AS2_scf7180000695983","ASIC012354",1180440,1180530
"12724","AS2_scf7180000695983","ASIC012355",1186548,1186647
"12734","AS2_scf7180000695983","ASIC012356",1215884,1216219
"12735","AS2_scf7180000695983","ASIC012357",1221054,1222283
"12737","AS2_scf7180000695983","ASIC012358",1233422,1233518
"12741","AS2_scf7180000695983","ASIC012195",1245870,1247696
"12742","AS2_scf7180000695983","ASIC012196",1252019,1252183
"12746","AS2_scf7180000695983","ASIC012197",1263695,1263844
"12747","AS2_scf7180000695983","ASIC012198",1281941,1282128
"12751","AS2_scf7180000695983","ASIC012199",1291499,1291705
"12752","AS2_scf7180000695983","ASIC012200",1293321,1295405
"12753","AS2_scf7180000695983","ASIC012201",1298559,1299388
"12755","AS2_scf7180000695983","ASIC012202",1303061,1303265
"12758","AS2_scf7180000695983","ASIC012203",1305083,1305248
"12762","AS2_scf7180000695983","ASIC012204",1307811,1307961
"12766","AS2_scf7180000695983","ASIC012206",1310165,1310345
"12770","AS2_scf7180000695983","ASIC012207",1312020,1312028
"12772","AS2_scf7180000695983","ASIC012208",1312996,1313086
"12774","AS2_scf7180000695983","ASIC012209",1317587,1317607
"12777","AS2_scf7180000695983","ASIC012210",1338707,1338919
"12778","AS2_scf7180000695983","ASIC012211",1343503,1343515
"12781","AS2_scf7180000695983","ASIC012212",1353670,1353921
"12783","AS2_scf7180000695983","ASIC012213",1355332,1355618
"12786","AS2_scf7180000695983","ASIC012214",1364129,1364306
"12788","AS2_scf7180000695983","ASIC012215",1367952,1367994
"12792","AS2_scf7180000695983","ASIC012217",1370947,1371285
"12793","AS2_scf7180000695983","ASIC012218",1375133,1375172
"12796","AS2_scf7180000695983","ASIC012219",1422134,1422566
"12802","AS2_scf7180000695983","ASIC012220",1464910,1464943
"12808","AS2_scf7180000695983","ASIC012222",1497780,1497848
"12810","AS2_scf7180000695983","ASIC012223",1505879,1506049
"12821","AS2_scf7180000695983","ASIC012224",1508830,1509169
"12826","AS2_scf7180000695983","ASIC012225",1512930,1513023
"12831","AS2_scf7180000695983","ASIC012226",1517311,1517487
"12833","AS2_scf7180000695983","ASIC012228",1518231,1518274
"12839","AS2_scf7180000695983","ASIC012229",1521758,1521850
"12843","AS2_scf7180000695983","ASIC012230",1527369,1527770
"12844","AS2_scf7180000695983","ASIC012231",1528760,1529819
"12850","AS2_scf7180000695983","ASIC012232",1537484,1537645
"12851","AS2_scf7180000695983","ASIC012233",1580913,1581284
"12852","AS2_scf7180000695983","ASIC012234",1597481,1597765
"12853","AS2_scf7180000695983","ASIC012235",1598606,1599108
"12860","AS2_scf7180000695983","ASIC012236",1630351,1630430
"12862","AS2_scf7180000695983","ASIC012237",1634926,1635134
"12868","AS2_scf7180000695983","ASIC012239",1649215,1649916
"12869","AS2_scf7180000695983","ASIC012240",1650580,1650610
"12871","AS2_scf7180000695983","ASIC012241",1653224,1653256
"12875","AS2_scf7180000695983","ASIC012242",1654103,1654942
"12876","AS2_scf7180000695983","ASIC012243",1657697,1657740
"12878","AS2_scf7180000695983","ASIC012244",1660599,1662146
"12879","AS2_scf7180000695983","ASIC012245",1668354,1668530
"12887","AS2_scf7180000695983","ASIC012246",1673687,1674175
"12888","AS2_scf7180000695983","ASIC012247",1683955,1684056
"12897","AS2_scf7180000695983","ASIC012248",1685006,1685114
"12901","AS2_scf7180000695983","ASIC012250",1687448,1687511
"12906","AS2_scf7180000695983","ASIC012251",1691403,1692504
"12908","AS2_scf7180000695983","ASIC012252",1695423,1696445
"12909","AS2_scf7180000695983","ASIC012253",1705020,1705631
"12910","AS2_scf7180000695983","ASIC012254",1711111,1711207
"12912","AS2_scf7180000695983","ASIC012255",1714440,1714913
"12913","AS2_scf7180000695983","ASIC012256",1717889,1718911
"12914","AS2_scf7180000695983","ASIC012257",1724115,1724756
"12915","AS2_scf7180000695983","ASIC012258",1728016,1728083
"12920","AS2_scf7180000695983","ASIC012259",1729928,1730092
"12922","AS2_scf7180000695983","ASIC012261",1731027,1731140
"12927","AS2_scf7180000695983","ASIC012262",1746970,1747696
"12930","AS2_scf7180000695983","ASIC012263",1760433,1760547
"12935","AS2_scf7180000695983","ASIC012264",1764832,1765137
"12936","AS2_scf7180000695983","ASIC012265",1771999,1772247
"12937","AS2_scf7180000695983","ASIC012266",1777933,1778193
"12938","AS2_scf7180000695983","ASIC012267",1778655,1778889
"12943","AS2_scf7180000696058","ASIC019066",17598,17669
"12945","AS2_scf7180000696058","ASIC019177",26665,26916
"12947","AS2_scf7180000696058","ASIC019205",32433,32801
"12948","AS2_scf7180000696058","ASIC019216",39242,39337
"12951","AS2_scf7180000696058","ASIC019227",43868,44059
"12952","AS2_scf7180000696058","ASIC019238",45119,45338
"12954","AS2_scf7180000696058","ASIC019249",83126,83227
"12963","AS2_scf7180000696058","ASIC019260",102179,102245
"12970","AS2_scf7180000696058","ASIC018956",108123,108692
"12974","AS2_scf7180000696058","ASIC018967",110049,112948
"12976","AS2_scf7180000696058","ASIC018978",115804,115904
"12979","AS2_scf7180000696058","ASIC018989",117093,117118
"12985","AS2_scf7180000696058","ASIC019000",125516,125706
"12989","AS2_scf7180000696058","ASIC019011",127234,127475
"12992","AS2_scf7180000696058","ASIC019022",129852,130310
"12993","AS2_scf7180000696058","ASIC019033",131370,132262
"12996","AS2_scf7180000696058","ASIC019044",133678,133925
"13000","AS2_scf7180000696058","ASIC019055",136050,137093
"13001","AS2_scf7180000696058","ASIC019067",139361,139380
"13003","AS2_scf7180000696058","ASIC019078",139721,140050
"13004","AS2_scf7180000696058","ASIC019089",141461,141566
"13008","AS2_scf7180000696058","ASIC019100",144301,144877
"13013","AS2_scf7180000696058","ASIC019111",154467,154554
"13021","AS2_scf7180000696058","ASIC019122",156224,156596
"13023","AS2_scf7180000696058","ASIC019133",157609,158112
"13025","AS2_scf7180000696058","ASIC019144",164230,164724
"13026","AS2_scf7180000696058","ASIC019155",170071,170097
"13028","AS2_scf7180000696058","ASIC019166",223371,223532
"13043","AS2_scf7180000696058","ASIC019178",226541,226741
"13044","AS2_scf7180000696058","ASIC019189",234154,234324
"13045","AS2_scf7180000696058","ASIC019197",236633,236929
"13046","AS2_scf7180000696058","ASIC019198",237629,237841
"13047","AS2_scf7180000696058","ASIC019199",248092,248140
"13050","AS2_scf7180000696058","ASIC019200",249493,249600
"13054","AS2_scf7180000696058","ASIC019201",261108,261338
"13055","AS2_scf7180000696058","ASIC019202",287984,288100
"13057","AS2_scf7180000696058","ASIC019203",290412,290506
"13059","AS2_scf7180000696058","ASIC019204",303687,304124
"13060","AS2_scf7180000696058","ASIC019206",318831,319110
"13076","AS2_scf7180000696058","ASIC019207",360029,360514
"13077","AS2_scf7180000696058","ASIC019208",365626,366138
"13079","AS2_scf7180000696058","ASIC019209",366821,366874
"13081","AS2_scf7180000696058","ASIC019210",379630,379698
"13087","AS2_scf7180000696058","ASIC019211",391089,391173
"13090","AS2_scf7180000696058","ASIC019212",393409,393843
"13091","AS2_scf7180000696058","ASIC019213",396631,396964
"13094","AS2_scf7180000696058","ASIC019214",405104,405234
"13102","AS2_scf7180000696058","ASIC019215",410772,411581
"13105","AS2_scf7180000696058","ASIC019217",416640,416743
"13108","AS2_scf7180000696058","ASIC019218",418082,418474
"13109","AS2_scf7180000696058","ASIC019219",420237,420272
"13117","AS2_scf7180000696058","ASIC019220",423612,423623
"13120","AS2_scf7180000696058","ASIC019221",424067,424175
"13125","AS2_scf7180000696058","ASIC019222",427045,427084
"13128","AS2_scf7180000696058","ASIC019223",427710,427938
"13146","AS2_scf7180000696058","ASIC019224",453747,453824
"13156","AS2_scf7180000696058","ASIC019225",455472,455810
"13157","AS2_scf7180000696058","ASIC019226",460540,460580
"13161","AS2_scf7180000696058","ASIC019228",469597,469609
"13164","AS2_scf7180000696058","ASIC019229",471518,471583
"13168","AS2_scf7180000696058","ASIC019230",475138,477639
"13169","AS2_scf7180000696058","ASIC019231",481487,481580
"13187","AS2_scf7180000696058","ASIC019232",515091,515469
"13191","AS2_scf7180000696058","ASIC019233",516988,517234
"13201","AS2_scf7180000696058","ASIC019234",527451,527765
"13202","AS2_scf7180000696058","ASIC019235",528832,529743
"13215","AS2_scf7180000696058","ASIC019236",533401,536648
"13222","AS2_scf7180000696058","ASIC019237",544496,544750
"13223","AS2_scf7180000696058","ASIC019239",546933,546944
"13225","AS2_scf7180000696058","ASIC019240",549069,549083
"13227","AS2_scf7180000696058","ASIC019241",551890,551904
"13229","AS2_scf7180000696058","ASIC019242",553654,553668
"13231","AS2_scf7180000696058","ASIC019243",554798,554812
"13233","AS2_scf7180000696058","ASIC019244",556628,556642
"13235","AS2_scf7180000696058","ASIC019245",558678,558692
"13237","AS2_scf7180000696058","ASIC019246",559461,559478
"13239","AS2_scf7180000696058","ASIC019247",564992,564998
"13245","AS2_scf7180000696058","ASIC019248",577302,577796
"13247","AS2_scf7180000696058","ASIC019250",578218,578229
"13250","AS2_scf7180000696058","ASIC019251",580157,580321
"13251","AS2_scf7180000696058","ASIC019252",590755,590766
"13253","AS2_scf7180000696058","ASIC019253",598892,599245
"13260","AS2_scf7180000696058","ASIC019254",608080,608355
"13261","AS2_scf7180000696058","ASIC019255",627219,627650
"13262","AS2_scf7180000696058","ASIC019256",641270,641473
"13263","AS2_scf7180000696058","ASIC019257",642756,642772
"13265","AS2_scf7180000696058","ASIC019258",646636,646971
"13266","AS2_scf7180000696058","ASIC019259",647769,647790
"13270","AS2_scf7180000696058","ASIC019261",660519,660557
"13275","AS2_scf7180000696058","ASIC019262",700480,700932
"13276","AS2_scf7180000696058","ASIC019263",715535,715614
"13283","AS2_scf7180000696058","ASIC019264",736303,736442
"13286","AS2_scf7180000696058","ASIC019265",737688,738029
"13287","AS2_scf7180000696058","ASIC019266",742037,742147
"13295","AS2_scf7180000696058","ASIC019267",748145,748268
"13298","AS2_scf7180000696058","ASIC019268",750012,750177
"13300","AS2_scf7180000696058","ASIC019269",750813,750834
"13305","AS2_scf7180000696058","ASIC018958",834760,834874
"13314","AS2_scf7180000696058","ASIC018959",836153,836506
"13315","AS2_scf7180000696058","ASIC018960",845804,845995
"13317","AS2_scf7180000696058","ASIC018961",848546,848625
"13319","AS2_scf7180000696058","ASIC018962",850367,850506
"13322","AS2_scf7180000696058","ASIC018963",855993,856164
"13325","AS2_scf7180000696058","ASIC018964",859536,859763
"13326","AS2_scf7180000696058","ASIC018965",865850,866155
"13328","AS2_scf7180000696058","ASIC018966",869602,869644
"13330","AS2_scf7180000696058","ASIC018968",883215,883389
"13333","AS2_scf7180000696058","ASIC018970",911496,911575
"13342","AS2_scf7180000696058","ASIC018971",913306,913342
"13346","AS2_scf7180000696058","ASIC018972",929041,929413
"13353","AS2_scf7180000696058","ASIC018973",951393,951677
"13354","AS2_scf7180000696058","ASIC018974",953530,953641
"13356","AS2_scf7180000696058","ASIC018975",953930,954159
"13358","AS2_scf7180000696058","ASIC018976",954569,954668
"13361","AS2_scf7180000696058","ASIC018977",958270,958307
"13364","AS2_scf7180000696058","ASIC018980",967959,968001
"13369","AS2_scf7180000696058","ASIC018979",964006,964209
"13370","AS2_scf7180000696058","ASIC018981",969959,970039
"13372","AS2_scf7180000696058","ASIC018982",971595,971700
"13374","AS2_scf7180000696058","ASIC018983",972006,972194
"13375","AS2_scf7180000696058","ASIC018984",978702,979003
"13377","AS2_scf7180000696058","ASIC018985",981702,982109
"13378","AS2_scf7180000696058","ASIC018986",991455,991572
"13386","AS2_scf7180000696058","ASIC018987",1048376,1048409
"13402","AS2_scf7180000696058","ASIC018988",1052902,1053108
"13403","AS2_scf7180000696058","ASIC018990",1055084,1055242
"13404","AS2_scf7180000696058","ASIC018991",1060762,1060995
"13405","AS2_scf7180000696058","ASIC018992",1074886,1075764
"13406","AS2_scf7180000696058","ASIC018993",1092928,1093140
"13407","AS2_scf7180000696058","ASIC018994",1112037,1112258
"13408","AS2_scf7180000696058","ASIC018995",1113898,1114515
"13409","AS2_scf7180000696058","ASIC018996",1123639,1124019
"13410","AS2_scf7180000696058","ASIC018997",1127473,1127913
"13411","AS2_scf7180000696058","ASIC018998",1131650,1131662
"13413","AS2_scf7180000696058","ASIC018999",1135835,1136458
"13414","AS2_scf7180000696058","ASIC019001",1137986,1138405
"13415","AS2_scf7180000696058","ASIC019002",1184938,1185042
"13417","AS2_scf7180000696058","ASIC019003",1196059,1196265
"13419","AS2_scf7180000696058","ASIC019004",1200374,1200607
"13420","AS2_scf7180000696058","ASIC019005",1201817,1203382
"13421","AS2_scf7180000696058","ASIC019006",1214131,1214367
"13422","AS2_scf7180000696058","ASIC019007",1220234,1220464
"13424","AS2_scf7180000696058","ASIC019008",1232278,1232535
"13425","AS2_scf7180000696058","ASIC019009",1238368,1238427
"13427","AS2_scf7180000696058","ASIC019010",1249915,1249926
"13431","AS2_scf7180000696058","ASIC019012",1258687,1258797
"13433","AS2_scf7180000696058","ASIC019013",1272380,1272856
"13434","AS2_scf7180000696058","ASIC019014",1287182,1287407
"13437","AS2_scf7180000696058","ASIC019015",1288663,1288747
"13440","AS2_scf7180000696058","ASIC019016",1291217,1291475
"13442","AS2_scf7180000696058","ASIC019017",1294281,1294371
"13445","AS2_scf7180000696058","ASIC019018",1295863,1295947
"13447","AS2_scf7180000696058","ASIC019019",1306611,1306736
"13452","AS2_scf7180000696058","ASIC019020",1310153,1310319
"13455","AS2_scf7180000696058","ASIC019021",1316828,1316899
"13459","AS2_scf7180000696058","ASIC019023",1324651,1324872
"13460","AS2_scf7180000696058","ASIC019024",1324953,1325243
"13461","AS2_scf7180000696058","ASIC019025",1328803,1328849
"13463","AS2_scf7180000696058","ASIC019026",1331389,1331407
"13465","AS2_scf7180000696058","ASIC019027",1335865,1336035
"13466","AS2_scf7180000696058","ASIC019028",1344953,1344997
"13468","AS2_scf7180000696058","ASIC019029",1350702,1350947
"13469","AS2_scf7180000696058","ASIC019030",1352861,1353202
"13470","AS2_scf7180000696058","ASIC019031",1353589,1353982
"13475","AS2_scf7180000696058","ASIC019032",1359228,1359446
"13478","AS2_scf7180000696058","ASIC019034",1360264,1360365
"13481","AS2_scf7180000696058","ASIC019035",1361602,1361631
"13484","AS2_scf7180000696058","ASIC019036",1362729,1362782
"13489","AS2_scf7180000696058","ASIC019037",1363976,1364029
"13494","AS2_scf7180000696058","ASIC019038",1365196,1365324
"13498","AS2_scf7180000696058","ASIC019039",1366823,1366951
"13501","AS2_scf7180000696058","ASIC019040",1385331,1385472
"13517","AS2_scf7180000696058","ASIC019041",1389819,1390229
"13518","AS2_scf7180000696058","ASIC019042",1431430,1431780
"13519","AS2_scf7180000696058","ASIC019043",1432759,1433127
"13520","AS2_scf7180000696058","ASIC019045",1473436,1473924
"13521","AS2_scf7180000696058","ASIC019046",1487390,1487782
"13522","AS2_scf7180000696058","ASIC019047",1489622,1489697
"13525","AS2_scf7180000696058","ASIC019048",1490589,1491192
"13530","AS2_scf7180000696058","ASIC019049",1495481,1495517
"13534","AS2_scf7180000696058","ASIC019050",1498994,1499126
"13536","AS2_scf7180000696058","ASIC019051",1517264,1517405
"13539","AS2_scf7180000696058","ASIC019052",1520937,1521014
"13543","AS2_scf7180000696058","ASIC019053",1521538,1522029
"13544","AS2_scf7180000696058","ASIC019054",1563328,1563400
"13563","AS2_scf7180000696058","ASIC019056",1573979,1574029
"13565","AS2_scf7180000696058","ASIC019057",1583701,1584065
"13567","AS2_scf7180000696058","ASIC019058",1592406,1592441
"13570","AS2_scf7180000696058","ASIC019059",1606129,1606196
"13572","AS2_scf7180000696058","ASIC019060",1610542,1610662
"13579","AS2_scf7180000696058","ASIC019061",1619860,1620006
"13583","AS2_scf7180000696058","ASIC019062",1625102,1625230
"13587","AS2_scf7180000696058","ASIC019063",1630594,1630740
"13594","AS2_scf7180000696058","ASIC019064",1638732,1640278
"13596","AS2_scf7180000696058","ASIC019065",1654266,1654414
"13598","AS2_scf7180000696058","ASIC019068",1663238,1663381
"13604","AS2_scf7180000696058","ASIC019069",1684475,1684557
"13606","AS2_scf7180000696058","ASIC019070",1689357,1689412
"13609","AS2_scf7180000696058","ASIC019071",1698929,1699025
"13611","AS2_scf7180000696058","ASIC019072",1707283,1707504
"13612","AS2_scf7180000696058","ASIC019073",1708872,1709171
"13613","AS2_scf7180000696058","ASIC019074",1711115,1711195
"13615","AS2_scf7180000696058","ASIC019075",1728598,1728840
"13616","AS2_scf7180000696058","ASIC019076",1731696,1732739
"13617","AS2_scf7180000696058","ASIC019077",1749109,1749215
"13619","AS2_scf7180000696058","ASIC019079",1763201,1763395
"13620","AS2_scf7180000696058","ASIC019080",1777232,1777289
"13623","AS2_scf7180000696058","ASIC025281",1781715,1781806
"13624","AS2_scf7180000696058","ASIC025166",1781716,1781807
"13625","AS2_scf7180000696058","ASIC025060",1783322,1783391
"13626","AS2_scf7180000696058","ASIC019081",1783521,1783571
"13632","AS2_scf7180000696058","ASIC019082",1792129,1792249
"13638","AS2_scf7180000696058","ASIC019083",1793146,1793292
"13640","AS2_scf7180000696058","ASIC019084",1803920,1804178
"13647","AS2_scf7180000696058","ASIC019085",1814744,1814762
"13652","AS2_scf7180000696058","ASIC019086",1815979,1816437
"13653","AS2_scf7180000696058","ASIC019088",1835713,1835895
"13655","AS2_scf7180000696058","ASIC019090",1839871,1840057
"13658","AS2_scf7180000696058","ASIC019091",1842221,1842262
"13660","AS2_scf7180000696058","ASIC019092",1843230,1843344
"13662","AS2_scf7180000696058","ASIC019093",1844259,1845062
"13663","AS2_scf7180000696058","ASIC019094",1847585,1847875
"13664","AS2_scf7180000696058","ASIC019095",1852355,1853995
"13666","AS2_scf7180000696058","ASIC019096",1864082,1864291
"13667","AS2_scf7180000696058","ASIC019097",1886085,1886528
"13672","AS2_scf7180000696058","ASIC019098",1898258,1898291
"13676","AS2_scf7180000696058","ASIC019099",1902921,1903054
"13678","AS2_scf7180000696058","ASIC019101",1904830,1905043
"13682","AS2_scf7180000696058","ASIC019102",1909163,1910404
"13683","AS2_scf7180000696058","ASIC019103",1910772,1912031
"13684","AS2_scf7180000696058","ASIC019104",1914132,1914644
"13685","AS2_scf7180000696058","ASIC019105",1921802,1922872
"13686","AS2_scf7180000696058","ASIC019106",1925972,1926635
"13690","AS2_scf7180000696058","ASIC019107",1930599,1931858
"13691","AS2_scf7180000696058","ASIC019108",1933476,1933658
"13692","AS2_scf7180000696058","ASIC019109",1933738,1933927
"13694","AS2_scf7180000696058","ASIC019110",1937278,1937481
"13696","AS2_scf7180000696058","ASIC019112",1938363,1938404
"13698","AS2_scf7180000696058","ASIC019113",1945026,1945116
"13701","AS2_scf7180000696058","ASIC019114",1962896,1963084
"13702","AS2_scf7180000696058","ASIC019115",1964697,1965113
"13703","AS2_scf7180000696058","ASIC019116",1970300,1970800
"13704","AS2_scf7180000696058","ASIC019117",1978614,1978865
"13706","AS2_scf7180000696058","ASIC019118",2000781,2000952
"13709","AS2_scf7180000696058","ASIC019119",2001090,2001305
"13710","AS2_scf7180000696058","ASIC019120",2006637,2006864
"13711","AS2_scf7180000696058","ASIC019121",2008481,2008530
"13713","AS2_scf7180000696058","ASIC019123",2024968,2025669
"13714","AS2_scf7180000696058","ASIC019124",2031881,2032063
"13715","AS2_scf7180000696058","ASIC019125",2035100,2035423
"13716","AS2_scf7180000696058","ASIC019126",2044454,2044795
"13717","AS2_scf7180000696058","ASIC019127",2055588,2055746
"13720","AS2_scf7180000696058","ASIC019128",2069350,2069409
"13723","AS2_scf7180000696058","ASIC019129",2085535,2085780
"13724","AS2_scf7180000696058","ASIC019130",2085831,2086049
"13725","AS2_scf7180000696058","ASIC019131",2086936,2087124
"13726","AS2_scf7180000696058","ASIC019132",2094350,2094592
"13727","AS2_scf7180000696058","ASIC019134",2094683,2095015
"13728","AS2_scf7180000696058","ASIC019135",2101733,2102182
"13729","AS2_scf7180000696058","ASIC019136",2106708,2107309
"13731","AS2_scf7180000696058","ASIC019137",2109944,2110092
"13733","AS2_scf7180000696058","ASIC019138",2113456,2113577
"13742","AS2_scf7180000696058","ASIC019139",2126464,2127390
"13743","AS2_scf7180000696058","ASIC019140",2129174,2129453
"13746","AS2_scf7180000696058","ASIC019141",2131666,2131908
"13748","AS2_scf7180000696058","ASIC019142",2133043,2133280
"13755","AS2_scf7180000696058","ASIC019143",2138762,2138840
"13758","AS2_scf7180000696058","ASIC019145",2142912,2142964
"13762","AS2_scf7180000696058","ASIC019146",2143599,2143913
"13763","AS2_scf7180000696058","ASIC019147",2145032,2145399
"13765","AS2_scf7180000696058","ASIC019148",2146518,2146817
"13766","AS2_scf7180000696058","ASIC019149",2148266,2148879
"13770","AS2_scf7180000696058","ASIC019150",2149385,2150162
"13774","AS2_scf7180000696058","ASIC019151",2152682,2152783
"13777","AS2_scf7180000696058","ASIC019152",2155395,2155454
"13780","AS2_scf7180000696058","ASIC019153",2161158,2161565
"13781","AS2_scf7180000696058","ASIC019154",2169718,2170215
"13782","AS2_scf7180000696058","ASIC019156",2190418,2190627
"13783","AS2_scf7180000696058","ASIC019157",2198425,2198499
"13792","AS2_scf7180000696058","ASIC019158",2260766,2260914
"13801","AS2_scf7180000696058","ASIC019159",2265924,2266081
"13803","AS2_scf7180000696058","ASIC019160",2271257,2271969
"13807","AS2_scf7180000696058","ASIC019161",2275091,2276218
"13810","AS2_scf7180000696058","ASIC019162",2277782,2278711
"13812","AS2_scf7180000696058","ASIC019163",2280553,2281671
"13814","AS2_scf7180000696058","ASIC019164",2283161,2284252
"13816","AS2_scf7180000696058","ASIC019165",2287081,2288754
"13817","AS2_scf7180000696058","ASIC019167",2290719,2291568
"13819","AS2_scf7180000696058","ASIC019168",2293168,2293215
"13821","AS2_scf7180000696058","ASIC019169",2294164,2295099
"13825","AS2_scf7180000696058","ASIC019170",2295922,2296698
"13829","AS2_scf7180000696058","ASIC019171",2299523,2299669
"13834","AS2_scf7180000696058","ASIC019172",2300893,2301161
"13836","AS2_scf7180000696058","ASIC019173",2308579,2308730
"13838","AS2_scf7180000696058","ASIC019174",2309051,2309110
"13850","AS2_scf7180000696058","ASIC019175",2321441,2321895
"13855","AS2_scf7180000696058","ASIC019176",2322379,2322734
"13858","AS2_scf7180000696058","ASIC019179",2328923,2329698
"13862","AS2_scf7180000696058","ASIC019180",2354987,2355286
"13864","AS2_scf7180000696058","ASIC019181",2359547,2359760
"13868","AS2_scf7180000696058","ASIC019182",2366413,2366802
"13869","AS2_scf7180000696058","ASIC019183",2369587,2370492
"13870","AS2_scf7180000696058","ASIC019184",2379249,2379326
"13872","AS2_scf7180000696058","ASIC019185",2381476,2381721
"13873","AS2_scf7180000696058","ASIC019186",2382489,2382731
"13874","AS2_scf7180000696058","ASIC019187",2394384,2394971
"13875","AS2_scf7180000696058","ASIC019188",2405658,2406185
"13876","AS2_scf7180000696058","ASIC019190",2428839,2428910
"13878","AS2_scf7180000696058","ASIC019191",2434207,2434416
"13879","AS2_scf7180000696058","ASIC019192",2441140,2441292
"13880","AS2_scf7180000696058","ASIC019193",2445121,2445273
"13881","AS2_scf7180000696058","ASIC019194",2449273,2449458
"13882","AS2_scf7180000696058","ASIC019195",2449520,2449723
"13883","AS2_scf7180000696057","ASIC018659",29714,29798
"13886","AS2_scf7180000696057","ASIC018770",37494,38018
"13887","AS2_scf7180000696057","ASIC018878",47347,47574
"13888","AS2_scf7180000696057","ASIC018889",64858,65091
"13889","AS2_scf7180000696057","ASIC018900",78090,78829
"13891","AS2_scf7180000696057","ASIC018911",88188,88620
"13893","AS2_scf7180000696057","ASIC018922",90027,90673
"13895","AS2_scf7180000696057","ASIC018933",96068,96111
"13907","AS2_scf7180000696057","ASIC018944",102721,103581
"13908","AS2_scf7180000696057","ASIC018660",108567,108629
"13911","AS2_scf7180000696057","ASIC018671",109866,110271
"13913","AS2_scf7180000696057","ASIC018682",112401,112617
"13915","AS2_scf7180000696057","ASIC018693",115688,115776
"13917","AS2_scf7180000696057","ASIC018704",116319,116381
"13925","AS2_scf7180000696057","ASIC018715",121354,121728
"13928","AS2_scf7180000696057","ASIC018726",124748,124860
"13931","AS2_scf7180000696057","ASIC018737",127777,127859
"13939","AS2_scf7180000696057","ASIC018748",131967,132040
"13943","AS2_scf7180000696057","ASIC018759",135544,135708
"13945","AS2_scf7180000696057","ASIC018771",140463,140549
"13948","AS2_scf7180000696057","ASIC018782",156140,156219
"13950","AS2_scf7180000696057","ASIC018793",157779,157859
"13952","AS2_scf7180000696057","ASIC018804",169733,170533
"13953","AS2_scf7180000696057","ASIC018815",171798,172685
"13954","AS2_scf7180000696057","ASIC018826",184139,184178
"13958","AS2_scf7180000696057","ASIC018837",189681,190438
"13960","AS2_scf7180000696057","ASIC018848",192958,193715
"13962","AS2_scf7180000696057","ASIC018859",195147,195189
"13965","AS2_scf7180000696057","ASIC018870",198661,198816
"13966","AS2_scf7180000696057","ASIC018879",199173,199391
"13968","AS2_scf7180000696057","ASIC018880",200847,201038
"13969","AS2_scf7180000696057","ASIC018881",218651,218795
"13971","AS2_scf7180000696057","ASIC018882",229882,230249
"13973","AS2_scf7180000696057","ASIC018883",231924,232721
"13974","AS2_scf7180000696057","ASIC018884",247511,247744
"13975","AS2_scf7180000696057","ASIC018885",264987,265175
"13976","AS2_scf7180000696057","ASIC018886",269047,270023
"13978","AS2_scf7180000696057","ASIC018887",270941,271869
"13980","AS2_scf7180000696057","ASIC018888",279779,280773
"13982","AS2_scf7180000696057","ASIC018890",282249,283256
"13983","AS2_scf7180000696057","ASIC018891",293809,293887
"13987","AS2_scf7180000696057","ASIC018892",298226,299113
"13988","AS2_scf7180000696057","ASIC018893",300732,301343
"13989","AS2_scf7180000696057","ASIC018894",303234,304084
"13991","AS2_scf7180000696057","ASIC018895",306754,307716
"13992","AS2_scf7180000696057","ASIC018896",310582,311655
"13993","AS2_scf7180000696057","ASIC018897",315311,315790
"13999","AS2_scf7180000696057","ASIC018898",318392,318570
"14001","AS2_scf7180000696057","ASIC018899",322017,322526
"14004","AS2_scf7180000696057","ASIC018901",334783,335250
"14011","AS2_scf7180000696057","ASIC018902",353125,353277
"14012","AS2_scf7180000696057","ASIC018903",354704,354753
"14017","AS2_scf7180000696057","ASIC018904",358656,359810
"14018","AS2_scf7180000696057","ASIC018905",364109,364131
"14029","AS2_scf7180000696057","ASIC018906",404952,405095
"14036","AS2_scf7180000696057","ASIC018907",405898,406017
"14040","AS2_scf7180000696057","ASIC018908",409851,409922
"14044","AS2_scf7180000696057","ASIC018909",413592,413603
"14047","AS2_scf7180000696057","ASIC018910",416978,417649
"14048","AS2_scf7180000696057","ASIC018912",421784,421972
"14051","AS2_scf7180000696057","ASIC018913",427786,427923
"14055","AS2_scf7180000696057","ASIC018914",428448,428874
"14057","AS2_scf7180000696057","ASIC018915",429727,429881
"14061","AS2_scf7180000696057","ASIC018916",433725,433895
"14065","AS2_scf7180000696057","ASIC018917",435337,436938
"14066","AS2_scf7180000696057","ASIC018919",451252,451695
"14067","AS2_scf7180000696057","ASIC018920",462974,463016
"14073","AS2_scf7180000696057","ASIC018921",463586,463625
"14079","AS2_scf7180000696057","ASIC018923",475874,475983
"14090","AS2_scf7180000696057","ASIC018924",489850,489947
