"","seqname","gene_id","start","end"
"12223","AS2_scf7180000696056","ASIC018468",1492460,1492582
"12224","AS2_scf7180000696056","ASIC018468",1492122,1492380
"12225","AS2_scf7180000696056","ASIC018468",1484744,1484877
"12226","AS2_scf7180000696056","ASIC018469",1506712,1507432
"12227","AS2_scf7180000696056","ASIC018469",1507505,1507653
"12228","AS2_scf7180000696056","ASIC018470",1567021,1567138
"12229","AS2_scf7180000696056","ASIC018470",1548642,1548770
"12230","AS2_scf7180000696056","ASIC018470",1546014,1546056
"12231","AS2_scf7180000696056","ASIC018470",1544495,1544636
"12232","AS2_scf7180000696056","ASIC018470",1543686,1543846
"12233","AS2_scf7180000696056","ASIC018470",1515963,1516091
"12234","AS2_scf7180000696056","ASIC018470",1515758,1515887
"12235","AS2_scf7180000696056","ASIC018470",1514935,1515088
"12236","AS2_scf7180000696056","ASIC018470",1514560,1514747
"12237","AS2_scf7180000696056","ASIC018471",1571271,1571753
"12238","AS2_scf7180000696056","ASIC018471",1576469,1576567
"12239","AS2_scf7180000696056","ASIC018471",1578609,1578963
"12240","AS2_scf7180000696056","ASIC018471",1580304,1580467
"12241","AS2_scf7180000696056","ASIC018471",1580542,1581378
"12242","AS2_scf7180000696056","ASIC018471",1581444,1581658
"12243","AS2_scf7180000696056","ASIC018471",1581738,1581946
"12244","AS2_scf7180000696056","ASIC018471",1582017,1582157
"12245","AS2_scf7180000696056","ASIC018471",1582229,1582338
"12246","AS2_scf7180000696056","ASIC018471",1582592,1582692
"12247","AS2_scf7180000696056","ASIC018471",1582773,1582936
"12248","AS2_scf7180000696056","ASIC018471",1583018,1583231
"12249","AS2_scf7180000696056","ASIC018471",1583301,1583391
"12250","AS2_scf7180000696056","ASIC018472",1585924,1586139
"12251","AS2_scf7180000696056","ASIC018472",1584637,1585858
"12252","AS2_scf7180000696056","ASIC018472",1584423,1584559
"12253","AS2_scf7180000696056","ASIC018474",1586488,1586557
"12254","AS2_scf7180000696056","ASIC018474",1586626,1587338
"12255","AS2_scf7180000696056","ASIC018475",1590234,1591415
"12256","AS2_scf7180000696056","ASIC018476",1594127,1594545
"12257","AS2_scf7180000696056","ASIC018476",1594594,1594711
"12258","AS2_scf7180000696056","ASIC018477",1600845,1601048
"12259","AS2_scf7180000696056","ASIC018478",1603216,1603308
"12260","AS2_scf7180000696056","ASIC018478",1603380,1603501
"12261","AS2_scf7180000696056","ASIC018478",1603679,1603800
"12262","AS2_scf7180000696056","ASIC018478",1604571,1604593
"12263","AS2_scf7180000696056","ASIC018479",1606806,1607017
"12264","AS2_scf7180000696056","ASIC018479",1607141,1607394
"12265","AS2_scf7180000696056","ASIC018479",1607568,1607659
"12266","AS2_scf7180000696056","ASIC018480",1609556,1609638
"12267","AS2_scf7180000696056","ASIC018480",1609693,1609939
"12268","AS2_scf7180000696056","ASIC018480",1610030,1610317
"12269","AS2_scf7180000696056","ASIC018480",1610383,1610555
"12270","AS2_scf7180000696056","ASIC018480",1610639,1610720
"12271","AS2_scf7180000696056","ASIC018480",1610871,1611112
"12272","AS2_scf7180000696056","ASIC018480",1612472,1612988
"12273","AS2_scf7180000696056","ASIC018481",1615275,1615677
"12274","AS2_scf7180000696056","ASIC018481",1614989,1615089
"12275","AS2_scf7180000696056","ASIC018482",1616118,1616585
"12276","AS2_scf7180000696056","ASIC018483",1617504,1617597
"12277","AS2_scf7180000696056","ASIC018483",1616794,1617230
"12278","AS2_scf7180000696056","ASIC018485",1620016,1620207
"12279","AS2_scf7180000696056","ASIC018485",1620274,1621467
"12280","AS2_scf7180000696056","ASIC018486",1621894,1622073
"12281","AS2_scf7180000696056","ASIC018486",1622164,1622604
"12282","AS2_scf7180000696056","ASIC018487",1642169,1642438
"12283","AS2_scf7180000696056","ASIC018488",1644022,1644178
"12284","AS2_scf7180000696056","ASIC018488",1644558,1644577
"12285","AS2_scf7180000696056","ASIC018489",1656743,1656982
"12286","AS2_scf7180000696056","ASIC018490",1665939,1665955
"12287","AS2_scf7180000696056","ASIC018490",1666305,1669941
"12288","AS2_scf7180000696056","ASIC018491",1670714,1670733
"12289","AS2_scf7180000696056","ASIC018491",1670819,1674340
"12290","AS2_scf7180000696056","ASIC018491",1675316,1678715
"12291","AS2_scf7180000696056","ASIC018492",1679347,1679366
"12292","AS2_scf7180000696056","ASIC018492",1679456,1682561
"12293","AS2_scf7180000696056","ASIC018493",1683760,1684316
"12294","AS2_scf7180000696056","ASIC018493",1684462,1684667
"12295","AS2_scf7180000696056","ASIC018493",1685507,1686747
"12296","AS2_scf7180000696056","ASIC018494",1688807,1688821
"12297","AS2_scf7180000696056","ASIC018494",1688859,1689913
"12298","AS2_scf7180000696056","ASIC018494",1690127,1690160
"12299","AS2_scf7180000696056","ASIC018496",1691111,1692193
"12300","AS2_scf7180000696056","ASIC018497",1693074,1693453
"12301","AS2_scf7180000696056","ASIC018497",1694147,1694183
"12302","AS2_scf7180000696056","ASIC018498",1696015,1696725
"12303","AS2_scf7180000696056","ASIC018499",1701722,1701741
"12304","AS2_scf7180000696056","ASIC018499",1698234,1701615
"12305","AS2_scf7180000696056","ASIC018500",1706987,1709281
"12306","AS2_scf7180000696056","ASIC018501",1709404,1710078
"12307","AS2_scf7180000696056","ASIC018502",1711177,1711196
"12308","AS2_scf7180000696056","ASIC018502",1711280,1714682
"12309","AS2_scf7180000696056","ASIC018503",1716402,1716421
"12310","AS2_scf7180000696056","ASIC018503",1716524,1718126
"12311","AS2_scf7180000696056","ASIC018503",1718877,1719288
"12312","AS2_scf7180000696056","ASIC018503",1719336,1719685
"12313","AS2_scf7180000696056","ASIC018504",1723181,1723197
"12314","AS2_scf7180000696056","ASIC018504",1723308,1726140
"12315","AS2_scf7180000696056","ASIC018505",1727209,1727862
"12316","AS2_scf7180000696056","ASIC018507",1732016,1732032
"12317","AS2_scf7180000696056","ASIC018507",1732167,1735776
"12318","AS2_scf7180000696056","ASIC018509",1815813,1816944
"12319","AS2_scf7180000696056","ASIC018509",1813459,1815389
"12320","AS2_scf7180000696056","ASIC018510",1823149,1823279
"12321","AS2_scf7180000696056","ASIC018510",1822678,1822810
"12322","AS2_scf7180000696056","ASIC018511",1837828,1838013
"12323","AS2_scf7180000696056","ASIC018512",1840473,1840691
"12324","AS2_scf7180000696056","ASIC018512",1840186,1840371
"12325","AS2_scf7180000696056","ASIC018513",1842890,1842908
"12326","AS2_scf7180000696056","ASIC018513",1842968,1843260
"12327","AS2_scf7180000696056","ASIC018514",1876921,1877200
"12328","AS2_scf7180000696056","ASIC018514",1877308,1877489
"12329","AS2_scf7180000696056","ASIC018515",1886279,1886298
"12330","AS2_scf7180000696056","ASIC018515",1886377,1889698
"12331","AS2_scf7180000696056","ASIC018516",1891603,1891622
"12332","AS2_scf7180000696056","ASIC018516",1891709,1892839
"12333","AS2_scf7180000696056","ASIC018516",1892938,1894867
"12334","AS2_scf7180000696056","ASIC018516",1894920,1894958
"12335","AS2_scf7180000696056","ASIC018519",1895576,1895895
"12336","AS2_scf7180000696056","ASIC018519",1895372,1895501
"12337","AS2_scf7180000696056","ASIC018520",1896456,1896647
"12338","AS2_scf7180000696056","ASIC018520",1896715,1897461
"12339","AS2_scf7180000696056","ASIC018521",1901047,1901098
"12340","AS2_scf7180000696056","ASIC018521",1901169,1901326
"12341","AS2_scf7180000696056","ASIC018521",1901400,1901558
"12342","AS2_scf7180000696056","ASIC018521",1901628,1901681
"12343","AS2_scf7180000696056","ASIC018521",1901750,1901882
"12344","AS2_scf7180000696056","ASIC018521",1901957,1902111
"12345","AS2_scf7180000696056","ASIC018521",1902859,1903116
"12346","AS2_scf7180000696056","ASIC018521",1903192,1903865
"12347","AS2_scf7180000696056","ASIC018521",1903934,1904057
"12348","AS2_scf7180000696056","ASIC018521",1904134,1904244
"12349","AS2_scf7180000696056","ASIC018522",1905846,1905984
"12350","AS2_scf7180000696056","ASIC018522",1905680,1905768
"12351","AS2_scf7180000696056","ASIC018523",1917749,1918255
"12352","AS2_scf7180000696056","ASIC018523",1918327,1918409
"12353","AS2_scf7180000696056","ASIC018523",1918488,1918736
"12354","AS2_scf7180000696056","ASIC018523",1918807,1919013
"12355","AS2_scf7180000696056","ASIC018523",1919088,1919185
"12356","AS2_scf7180000696056","ASIC018523",1920492,1920772
"12357","AS2_scf7180000696056","ASIC018523",1920839,1921123
"12358","AS2_scf7180000696056","ASIC018524",1924731,1924792
"12359","AS2_scf7180000696056","ASIC018524",1924987,1925491
"12360","AS2_scf7180000696056","ASIC018524",1925564,1925628
"12361","AS2_scf7180000696056","ASIC018524",1925718,1925966
"12362","AS2_scf7180000696056","ASIC018524",1926034,1926240
"12363","AS2_scf7180000696056","ASIC018524",1926304,1926401
"12364","AS2_scf7180000696056","ASIC018524",1927648,1927928
"12365","AS2_scf7180000696056","ASIC018524",1928026,1928301
"12366","AS2_scf7180000696056","ASIC018525",1930752,1930868
"12367","AS2_scf7180000696056","ASIC018525",1930405,1930651
"12368","AS2_scf7180000696056","ASIC018525",1930185,1930326
"12369","AS2_scf7180000696056","ASIC018525",1929656,1929738
"12370","AS2_scf7180000696056","ASIC018525",1929381,1929578
"12371","AS2_scf7180000696056","ASIC018525",1929042,1929308
"12372","AS2_scf7180000696056","ASIC018525",1928742,1928953
"12373","AS2_scf7180000696056","ASIC018526",1932137,1932370
"12374","AS2_scf7180000696056","ASIC018527",1932661,1933376
"12375","AS2_scf7180000696056","ASIC018527",1933453,1933906
"12376","AS2_scf7180000696056","ASIC018527",1935115,1935342
"12377","AS2_scf7180000696056","ASIC018528",1938531,1938716
"12378","AS2_scf7180000696056","ASIC018530",1952936,1953430
"12379","AS2_scf7180000696056","ASIC018531",1955742,1955777
"12380","AS2_scf7180000696056","ASIC018531",1957915,1957960
"12381","AS2_scf7180000696056","ASIC018531",1960915,1961147
"12382","AS2_scf7180000696056","ASIC018531",1973372,1973980
"12383","AS2_scf7180000696056","ASIC018531",1974074,1974223
"12384","AS2_scf7180000696056","ASIC018531",1974301,1974498
"12385","AS2_scf7180000696056","ASIC018532",1976154,1976201
"12386","AS2_scf7180000696056","ASIC018532",1976314,1976588
"12387","AS2_scf7180000696056","ASIC018532",1976657,1978136
"12388","AS2_scf7180000696056","ASIC018532",1978208,1978363
"12389","AS2_scf7180000696056","ASIC018533",1991548,1991566
"12390","AS2_scf7180000696056","ASIC018533",1990903,1991398
"12391","AS2_scf7180000696056","ASIC018533",1990600,1990834
"12392","AS2_scf7180000696056","ASIC018534",1997170,1997332
"12393","AS2_scf7180000696056","ASIC018534",1997402,1997571
"12394","AS2_scf7180000696056","ASIC018535",2002270,2002506
"12395","AS2_scf7180000696056","ASIC018536",2002548,2002823
"12396","AS2_scf7180000696056","ASIC018537",2009730,2009745
"12397","AS2_scf7180000696056","ASIC018537",2010167,2010316
"12398","AS2_scf7180000696056","ASIC018537",2010401,2010528
"12399","AS2_scf7180000696056","ASIC018538",2031321,2031494
"12400","AS2_scf7180000696056","ASIC018539",2031631,2031858
"12401","AS2_scf7180000696056","ASIC018541",2053054,2053359
"12402","AS2_scf7180000696056","ASIC018541",2053452,2053724
"12403","AS2_scf7180000696056","ASIC018542",2090734,2090864
"12404","AS2_scf7180000696056","ASIC018542",2089054,2089291
"12405","AS2_scf7180000696056","ASIC018543",2109706,2110053
"12406","AS2_scf7180000696056","ASIC018544",2114878,2115045
"12407","AS2_scf7180000696056","ASIC018545",2126908,2126921
"12408","AS2_scf7180000696056","ASIC018545",2124058,2126836
"12409","AS2_scf7180000696056","ASIC018546",2131488,2132602
"12410","AS2_scf7180000696056","ASIC018546",2141437,2141599
"12411","AS2_scf7180000696056","ASIC018546",2141699,2141887
"12412","AS2_scf7180000696056","ASIC018546",2142737,2142964
"12413","AS2_scf7180000696056","ASIC025424",2140466,2140538
"12414","AS2_scf7180000696056","ASIC025299",2141273,2141345
"12415","AS2_scf7180000696056","ASIC018547",2149560,2149601
"12416","AS2_scf7180000696056","ASIC018547",2149651,2149788
"12417","AS2_scf7180000696056","ASIC018548",2158032,2158190
"12418","AS2_scf7180000696056","ASIC018549",2160824,2161004
"12419","AS2_scf7180000696056","ASIC018549",2159016,2159560
"12420","AS2_scf7180000696056","ASIC018550",2164123,2164142
"12421","AS2_scf7180000696056","ASIC018550",2162322,2164044
"12422","AS2_scf7180000696056","ASIC018552",2170112,2170279
"12423","AS2_scf7180000696056","ASIC018553",2170340,2170600
"12424","AS2_scf7180000696056","ASIC018554",2172118,2172348
"12425","AS2_scf7180000696056","ASIC018555",2181020,2181280
"12426","AS2_scf7180000696056","ASIC018556",2189709,2189966
"12427","AS2_scf7180000696056","ASIC018556",2189089,2189529
"12428","AS2_scf7180000696056","ASIC018557",2193631,2193978
"12429","AS2_scf7180000696056","ASIC018558",2197096,2197182
"12430","AS2_scf7180000696056","ASIC018558",2196282,2197022
"12431","AS2_scf7180000696056","ASIC018559",2198635,2199131
"12432","AS2_scf7180000696056","ASIC018559",2199242,2199260
"12433","AS2_scf7180000696056","ASIC018560",2204486,2204998
"12434","AS2_scf7180000696056","ASIC018561",2208201,2208565
"12435","AS2_scf7180000696056","ASIC018561",2210541,2210746
"12436","AS2_scf7180000696056","ASIC018561",2210841,2211271
"12437","AS2_scf7180000696056","ASIC025261",2210087,2210287
"12438","AS2_scf7180000696056","ASIC025346",2210088,2210287
"12439","AS2_scf7180000696056","ASIC018563",2212041,2212336
"12440","AS2_scf7180000696056","ASIC018563",2212375,2212574
"12441","AS2_scf7180000696056","ASIC018563",2212644,2213496
"12442","AS2_scf7180000696056","ASIC018563",2213574,2214171
"12443","AS2_scf7180000696056","ASIC018564",2217036,2217361
"12444","AS2_scf7180000696056","ASIC018564",2217443,2218043
"12445","AS2_scf7180000696056","ASIC018565",2251013,2251390
"12446","AS2_scf7180000696056","ASIC018566",2263664,2263966
"12447","AS2_scf7180000696056","ASIC018566",2263576,2263593
"12448","AS2_scf7180000696056","ASIC018567",2289740,2289805
"12449","AS2_scf7180000696056","ASIC018567",2289447,2289692
"12450","AS2_scf7180000696056","ASIC018568",2301090,2301356
"12451","AS2_scf7180000696056","ASIC018569",2304505,2304671
"12452","AS2_scf7180000696056","ASIC018569",2302864,2304430
"12453","AS2_scf7180000696056","ASIC018569",2302239,2302322
"12454","AS2_scf7180000696056","ASIC018570",2335050,2335092
"12455","AS2_scf7180000696056","ASIC018570",2334584,2334751
"12456","AS2_scf7180000696056","ASIC018570",2334368,2334449
"12457","AS2_scf7180000696056","ASIC018570",2334077,2334290
"12458","AS2_scf7180000696056","ASIC018571",2341359,2341766
"12459","AS2_scf7180000696056","ASIC018572",2373193,2373207
"12460","AS2_scf7180000696056","ASIC018572",2372630,2373061
"12461","AS2_scf7180000696056","ASIC018574",2375633,2375893
"12462","AS2_scf7180000696056","ASIC018575",2379927,2379957
"12463","AS2_scf7180000696056","ASIC018575",2380070,2380605
"12464","AS2_scf7180000696056","ASIC018576",2383968,2384237
"12465","AS2_scf7180000696056","ASIC018576",2384602,2384730
"12466","AS2_scf7180000695983","ASIC012193",22874,23365
"12467","AS2_scf7180000695983","ASIC012272",29119,29355
"12468","AS2_scf7180000695983","ASIC012272",29034,29057
"12469","AS2_scf7180000695983","ASIC012283",34407,34736
"12470","AS2_scf7180000695983","ASIC012294",39766,40050
"12471","AS2_scf7180000695983","ASIC012305",56239,56469
"12472","AS2_scf7180000695983","ASIC012316",61217,61537
"12473","AS2_scf7180000695983","ASIC012327",76011,76109
"12474","AS2_scf7180000695983","ASIC012327",75773,75958
"12475","AS2_scf7180000695983","ASIC012338",90180,90341
"12476","AS2_scf7180000695983","ASIC012349",130642,131136
"12477","AS2_scf7180000695983","ASIC012194",131592,131804
"12478","AS2_scf7180000695983","ASIC012205",144021,144026
"12479","AS2_scf7180000695983","ASIC012205",144459,145813
"12480","AS2_scf7180000695983","ASIC012205",146250,146493
"12481","AS2_scf7180000695983","ASIC025381",159346,159418
"12482","AS2_scf7180000695983","ASIC012216",169645,169827
"12483","AS2_scf7180000695983","ASIC012227",177512,177952
"12484","AS2_scf7180000695983","ASIC012238",179743,180225
"12485","AS2_scf7180000695983","ASIC012249",181020,181199
"12486","AS2_scf7180000695983","ASIC012260",195319,195409
"12487","AS2_scf7180000695983","ASIC012260",195880,196052
"12488","AS2_scf7180000695983","ASIC012269",215768,216052
"12489","AS2_scf7180000695983","ASIC012270",218842,219099
"12490","AS2_scf7180000695983","ASIC012271",219688,220007
"12491","AS2_scf7180000695983","ASIC012271",221007,221193
"12492","AS2_scf7180000695983","ASIC012273",230428,230691
"12493","AS2_scf7180000695983","ASIC012274",232695,232996
"12494","AS2_scf7180000695983","ASIC012274",233146,233227
"12495","AS2_scf7180000695983","ASIC012275",238359,238565
"12496","AS2_scf7180000695983","ASIC012276",265100,265268
"12497","AS2_scf7180000695983","ASIC012276",264608,264969
"12498","AS2_scf7180000695983","ASIC012277",271846,272139
"12499","AS2_scf7180000695983","ASIC012278",279043,279198
"12500","AS2_scf7180000695983","ASIC012279",288739,289566
"12501","AS2_scf7180000695983","ASIC012280",311824,312163
"12502","AS2_scf7180000695983","ASIC012280",311677,311759
"12503","AS2_scf7180000695983","ASIC012281",365658,366341
"12504","AS2_scf7180000695983","ASIC012282",400058,400200
"12505","AS2_scf7180000695983","ASIC012282",399898,399928
"12506","AS2_scf7180000695983","ASIC012284",413918,414166
"12507","AS2_scf7180000695983","ASIC012285",430510,430662
"12508","AS2_scf7180000695983","ASIC012286",462008,462235
"12509","AS2_scf7180000695983","ASIC012287",468641,468940
"12510","AS2_scf7180000695983","ASIC012288",469071,469146
"12511","AS2_scf7180000695983","ASIC012288",470009,470120
"12512","AS2_scf7180000695983","ASIC012288",470227,470433
"12513","AS2_scf7180000695983","ASIC012288",470507,470632
"12514","AS2_scf7180000695983","ASIC012288",470773,470883
"12515","AS2_scf7180000695983","ASIC012288",470966,471422
"12516","AS2_scf7180000695983","ASIC012289",472584,472988
"12517","AS2_scf7180000695983","ASIC012289",472084,472512
"12518","AS2_scf7180000695983","ASIC012290",474354,474724
"12519","AS2_scf7180000695983","ASIC012290",473393,474284
"12520","AS2_scf7180000695983","ASIC012290",473239,473364
"12521","AS2_scf7180000695983","ASIC012291",477342,477710
"12522","AS2_scf7180000695983","ASIC012292",480799,481011
"12523","AS2_scf7180000695983","ASIC012293",485349,485388
"12524","AS2_scf7180000695983","ASIC012293",485438,486002
"12525","AS2_scf7180000695983","ASIC012293",496356,496473
"12526","AS2_scf7180000695983","ASIC012293",497915,501114
"12527","AS2_scf7180000695983","ASIC012293",501203,501465
"12528","AS2_scf7180000695983","ASIC012293",502259,502421
"12529","AS2_scf7180000695983","ASIC012293",502495,504461
"12530","AS2_scf7180000695983","ASIC012293",504524,504798
"12531","AS2_scf7180000695983","ASIC012293",504876,505217
"12532","AS2_scf7180000695983","ASIC012293",505298,505432
"12533","AS2_scf7180000695983","ASIC012293",505515,505646
"12534","AS2_scf7180000695983","ASIC012295",507298,507408
"12535","AS2_scf7180000695983","ASIC012295",507525,508177
"12536","AS2_scf7180000695983","ASIC012295",508245,508390
"12537","AS2_scf7180000695983","ASIC012295",508460,508614
"12538","AS2_scf7180000695983","ASIC012295",513091,513141
"12539","AS2_scf7180000695983","ASIC012295",513661,513802
"12540","AS2_scf7180000695983","ASIC012295",515249,515392
"12541","AS2_scf7180000695983","ASIC012295",515477,516337
"12542","AS2_scf7180000695983","ASIC012295",516403,516716
"12543","AS2_scf7180000695983","ASIC012295",516880,517356
"12544","AS2_scf7180000695983","ASIC012296",529074,529607
"12545","AS2_scf7180000695983","ASIC012296",528888,529022
"12546","AS2_scf7180000695983","ASIC012297",529859,529916
"12547","AS2_scf7180000695983","ASIC012297",530036,530643
"12548","AS2_scf7180000695983","ASIC012298",532627,532766
"12549","AS2_scf7180000695983","ASIC012298",533093,533261
"12550","AS2_scf7180000695983","ASIC012299",540636,540842
"12551","AS2_scf7180000695983","ASIC012300",547867,548214
"12552","AS2_scf7180000695983","ASIC012301",569416,570163
"12553","AS2_scf7180000695983","ASIC012301",571029,571177
"12554","AS2_scf7180000695983","ASIC012301",571242,571398
"12555","AS2_scf7180000695983","ASIC012301",571474,571700
"12556","AS2_scf7180000695983","ASIC012301",571773,572129
"12557","AS2_scf7180000695983","ASIC012301",572474,572590
"12558","AS2_scf7180000695983","ASIC012301",572687,572824
"12559","AS2_scf7180000695983","ASIC012302",578552,578656
"12560","AS2_scf7180000695983","ASIC012302",578416,578475
"12561","AS2_scf7180000695983","ASIC012302",578169,578261
"12562","AS2_scf7180000695983","ASIC012303",579199,579359
"12563","AS2_scf7180000695983","ASIC012303",579059,579116
"12564","AS2_scf7180000695983","ASIC012303",578715,578972
"12565","AS2_scf7180000695983","ASIC012304",583866,584008
"12566","AS2_scf7180000695983","ASIC012304",586363,586615
"12567","AS2_scf7180000695983","ASIC012306",598604,598630
"12568","AS2_scf7180000695983","ASIC012306",597991,598161
"12569","AS2_scf7180000695983","ASIC012307",604178,604420
"12570","AS2_scf7180000695983","ASIC012308",625012,625236
"12571","AS2_scf7180000695983","ASIC012309",636191,636250
"12572","AS2_scf7180000695983","ASIC012309",636677,636901
"12573","AS2_scf7180000695983","ASIC012310",649584,649794
"12574","AS2_scf7180000695983","ASIC012310",649263,649461
"12575","AS2_scf7180000695983","ASIC012310",643050,643239
"12576","AS2_scf7180000695983","ASIC012311",653471,653851
"12577","AS2_scf7180000695983","ASIC012311",653054,653230
"12578","AS2_scf7180000695983","ASIC012311",651635,651707
"12579","AS2_scf7180000695983","ASIC012311",651369,651552
"12580","AS2_scf7180000695983","ASIC012311",651159,651288
"12581","AS2_scf7180000695983","ASIC012312",656028,656076
"12582","AS2_scf7180000695983","ASIC012312",655749,655932
"12583","AS2_scf7180000695983","ASIC012312",655543,655671
"12584","AS2_scf7180000695983","ASIC012312",655392,655476
"12585","AS2_scf7180000695983","ASIC012313",658357,658917
"12586","AS2_scf7180000695983","ASIC012313",657076,657148
"12587","AS2_scf7180000695983","ASIC012313",656832,657015
"12588","AS2_scf7180000695983","ASIC012313",656647,656772
"12589","AS2_scf7180000695983","ASIC012313",656455,656557
"12590","AS2_scf7180000695983","ASIC012314",661313,661408
"12591","AS2_scf7180000695983","ASIC012314",661682,662182
"12592","AS2_scf7180000695983","ASIC012314",663362,663572
"12593","AS2_scf7180000695983","ASIC012314",669705,669787
"12594","AS2_scf7180000695983","ASIC012314",672480,672598
"12595","AS2_scf7180000695983","ASIC012314",675926,676070
"12596","AS2_scf7180000695983","ASIC012314",680566,680755
"12597","AS2_scf7180000695983","ASIC012314",683945,684081
"12598","AS2_scf7180000695983","ASIC012314",684496,684573
"12599","AS2_scf7180000695983","ASIC012314",685927,686066
"12600","AS2_scf7180000695983","ASIC012314",689664,689739
"12601","AS2_scf7180000695983","ASIC012314",690625,690777
"12602","AS2_scf7180000695983","ASIC012314",691686,691981
"12603","AS2_scf7180000695983","ASIC012314",692189,692899
"12604","AS2_scf7180000695983","ASIC012314",693026,693475
"12605","AS2_scf7180000695983","ASIC012314",696357,696458
"12606","AS2_scf7180000695983","ASIC012314",697964,698067
"12607","AS2_scf7180000695983","ASIC012314",705751,705905
"12608","AS2_scf7180000695983","ASIC012315",713216,713317
"12609","AS2_scf7180000695983","ASIC012315",713389,713471
"12610","AS2_scf7180000695983","ASIC012315",713941,714090
"12611","AS2_scf7180000695983","ASIC012315",714178,714719
"12612","AS2_scf7180000695983","ASIC012315",714786,715123
"12613","AS2_scf7180000695983","ASIC012315",715199,715256
"12614","AS2_scf7180000695983","ASIC012315",721737,721820
"12615","AS2_scf7180000695983","ASIC012315",740763,740895
"12616","AS2_scf7180000695983","ASIC012315",756231,756330
"12617","AS2_scf7180000695983","ASIC012315",758718,759710
"12618","AS2_scf7180000695983","ASIC012317",759731,759958
"12619","AS2_scf7180000695983","ASIC012318",762650,762904
"12620","AS2_scf7180000695983","ASIC012319",762912,763070
"12621","AS2_scf7180000695983","ASIC012320",768322,768403
"12622","AS2_scf7180000695983","ASIC012320",768860,768909
"12623","AS2_scf7180000695983","ASIC012320",769224,769373
"12624","AS2_scf7180000695983","ASIC025333",771412,771514
"12625","AS2_scf7180000695983","ASIC012321",776439,776529
"12626","AS2_scf7180000695983","ASIC012321",776581,776765
"12627","AS2_scf7180000695983","ASIC012323",840115,840128
"12628","AS2_scf7180000695983","ASIC012323",839283,839697
"12629","AS2_scf7180000695983","ASIC012324",864029,864199
"12630","AS2_scf7180000695983","ASIC012324",863875,863962
"12631","AS2_scf7180000695983","ASIC012324",863600,863795
"12632","AS2_scf7180000695983","ASIC012324",862641,863492
"12633","AS2_scf7180000695983","ASIC012324",862227,862572
"12634","AS2_scf7180000695983","ASIC012325",883134,883598
"12635","AS2_scf7180000695983","ASIC012326",887334,887759
"12636","AS2_scf7180000695983","ASIC012328",924203,924481
"12637","AS2_scf7180000695983","ASIC012329",927159,927266
"12638","AS2_scf7180000695983","ASIC012329",929096,929242
"12639","AS2_scf7180000695983","ASIC012330",931429,931634
"12640","AS2_scf7180000695983","ASIC012330",936553,937381
"12641","AS2_scf7180000695983","ASIC012330",944857,945367
"12642","AS2_scf7180000695983","ASIC012330",949716,950136
"12643","AS2_scf7180000695983","ASIC012330",950211,950781
"12644","AS2_scf7180000695983","ASIC012330",950858,951022
"12645","AS2_scf7180000695983","ASIC012330",951105,951714
"12646","AS2_scf7180000695983","ASIC012330",951880,952041
"12647","AS2_scf7180000695983","ASIC012330",953303,953427
"12648","AS2_scf7180000695983","ASIC012331",957514,960233
"12649","AS2_scf7180000695983","ASIC012331",957279,957427
"12650","AS2_scf7180000695983","ASIC012331",957033,957211
"12651","AS2_scf7180000695983","ASIC012332",961971,962010
"12652","AS2_scf7180000695983","ASIC012332",966263,966423
"12653","AS2_scf7180000695983","ASIC012332",975724,975873
"12654","AS2_scf7180000695983","ASIC012332",976577,976657
"12655","AS2_scf7180000695983","ASIC012332",976751,976942
"12656","AS2_scf7180000695983","ASIC012333",982778,983140
"12657","AS2_scf7180000695983","ASIC012334",983328,983514
"12658","AS2_scf7180000695983","ASIC012334",984142,984602
"12659","AS2_scf7180000695983","ASIC012334",985005,985130
"12660","AS2_scf7180000695983","ASIC012335",988392,988421
"12661","AS2_scf7180000695983","ASIC012335",988482,988624
"12662","AS2_scf7180000695983","ASIC012335",988693,988881
"12663","AS2_scf7180000695983","ASIC012335",988951,989270
"12664","AS2_scf7180000695983","ASIC012335",989341,989483
"12665","AS2_scf7180000695983","ASIC012335",989569,989754
"12666","AS2_scf7180000695983","ASIC012336",990054,990695
"12667","AS2_scf7180000695983","ASIC012337",1010971,1011219
"12668","AS2_scf7180000695983","ASIC012339",1017438,1017473
"12669","AS2_scf7180000695983","ASIC012339",1017858,1018015
"12670","AS2_scf7180000695983","ASIC012339",1018091,1018581
"12671","AS2_scf7180000695983","ASIC012339",1019216,1019316
"12672","AS2_scf7180000695983","ASIC012339",1061272,1061344
"12673","AS2_scf7180000695983","ASIC012339",1081743,1081926
"12674","AS2_scf7180000695983","ASIC012339",1089691,1089817
"12675","AS2_scf7180000695983","ASIC012339",1092398,1092729
"12676","AS2_scf7180000695983","ASIC012339",1092805,1093234
"12677","AS2_scf7180000695983","ASIC012339",1093541,1093706
"12678","AS2_scf7180000695983","ASIC012339",1095053,1095507
"12679","AS2_scf7180000695983","ASIC012340",1107795,1107822
"12680","AS2_scf7180000695983","ASIC012340",1105696,1107563
"12681","AS2_scf7180000695983","ASIC012340",1105370,1105617
"12682","AS2_scf7180000695983","ASIC012340",1105108,1105302
"12683","AS2_scf7180000695983","ASIC012340",1104681,1105044
"12684","AS2_scf7180000695983","ASIC012340",1103471,1103571
"12685","AS2_scf7180000695983","ASIC012340",1103035,1103389
"12686","AS2_scf7180000695983","ASIC012341",1130387,1130552
